,PatentID,Blockings,Citations,Ratio,Blocking_appnumber
2437,6256393,6,32,0.1875,2
2438,7894332,0,0,0.0,0
2439,7385913,11,1,11.0,1
2440,9081868,0,0,0.0,0
2441,6148178,0,4,0.0,0
2442,7302098,0,3,0.0,0
2443,7436816,0,5,0.0,0
2444,7016669,0,2,0.0,0
2445,6084468,1,12,0.08333333333330001,1
2446,7023921,0,6,0.0,0
2447,7062277,0,0,0.0,0
2448,7164930,0,13,0.0,0
2449,7394767,0,0,0.0,0
2450,6425091,0,0,0.0,0
2451,8484676,0,0,0.0,0
2452,8213394,0,2,0.0,0
2453,8008561,0,1,0.0,0
2454,8799957,0,0,0.0,0
2455,6389285,0,3,0.0,0
2456,8539544,0,0,0.0,0
2457,7165112,1,40,0.025,1
2458,7907896,0,5,0.0,0
2459,5869204,0,15,0.0,0
2460,7330920,0,0,0.0,0
2461,7047188,0,1,0.0,0
2462,5732358,0,2,0.0,0
2463,5745524,0,0,0.0,0
2464,7782755,0,0,0.0,0
2465,7254423,0,0,0.0,0
2466,7321570,2,3,0.666666666667,1
2467,6978153,0,1,0.0,0
2468,7973721,0,0,0.0,0
2469,7539186,5,3,1.6666666666699999,1
2470,8019326,0,0,0.0,0
2471,9131060,0,0,0.0,0
2472,7590414,0,0,0.0,0
2473,6240303,0,14,0.0,0
2474,8244265,0,1,0.0,0
2475,8379115,0,0,0.0,0
2476,7787357,1,1,1.0,1
2477,6675022,0,14,0.0,0
2478,6148245,0,1,0.0,0
2479,7277457,0,8,0.0,0
2480,9160978,0,0,0.0,0
2481,5767785,0,1,0.0,0
2482,6643276,0,1,0.0,0
2483,7873338,4,8,0.5,2
2484,6463110,0,2,0.0,0
2485,7200112,6,44,0.13636363636399998,2
2486,7098666,0,17,0.0,0
2487,7161227,0,1,0.0,0
2488,5859625,0,6,0.0,0
2489,9042938,0,0,0.0,0
2490,8605704,0,0,0.0,0
2491,8442004,0,1,0.0,0
2492,7073192,3,2,1.5,2
2493,6381477,2,9,0.222222222222,1
2494,7577449,0,1,0.0,0
2495,8160618,0,1,0.0,0
2496,7043198,0,2,0.0,0
2497,6836547,0,3,0.0,0
2498,6714794,0,4,0.0,0
2499,5926503,0,16,0.0,0
2500,8396024,0,1,0.0,0
2501,8605922,0,0,0.0,0
2502,7106711,0,4,0.0,0
2503,6208871,4,43,0.09302325581399999,3
2504,7725133,0,0,0.0,0
2505,7839814,0,3,0.0,0
2506,7787855,0,1,0.0,0
2507,6971101,0,3,0.0,0
2508,7953668,0,0,0.0,0
2509,6331817,0,34,0.0,0
2510,7834762,0,4,0.0,0
2511,6959170,0,17,0.0,0
2512,5963012,4,70,0.0571428571429,3
2513,8942302,0,0,0.0,0
2514,5697793,16,16,1.0,3
2515,8874093,0,0,0.0,0
2516,8023959,0,3,0.0,0
2517,5754659,4,12,0.33333333333299997,1
2518,7096047,0,0,0.0,0
2519,7209172,0,3,0.0,0
2520,6591095,5,37,0.135135135135,2
2521,5828660,2,34,0.0588235294118,1
2522,7770261,0,0,0.0,0
2523,6006017,0,21,0.0,0
2524,5838214,0,0,0.0,0
2525,8259846,0,3,0.0,0
2526,6169802,2,10,0.2,1
2527,6141393,8,38,0.210526315789,3
2528,5905447,0,1,0.0,0
2529,6747585,0,2,0.0,0
2530,6208842,0,1,0.0,0
2531,8532623,0,0,0.0,0
2532,7264896,0,1,0.0,0
2533,7519855,0,1,0.0,0
2534,8428936,0,0,0.0,0
2535,5959693,2,12,0.166666666667,2
2536,6983026,0,15,0.0,0
2537,7142190,1,4,0.25,1
2538,6968508,0,23,0.0,0
2539,7925956,0,3,0.0,0
2540,6311167,0,29,0.0,0
2541,6020878,3,28,0.107142857143,2
2542,6646418,0,7,0.0,0
2543,6307892,0,2,0.0,0
2544,5752163,5,3,1.6666666666699999,2
2545,7689228,1,2,0.5,1
2546,5666084,0,1,0.0,0
2547,6850285,1,12,0.08333333333330001,1
2548,6049192,1,16,0.0625,1
2549,8509323,0,0,0.0,0
2550,7397803,0,11,0.0,0
2551,7924158,0,2,0.0,0
2552,6697615,0,0,0.0,0
2553,7227848,0,1,0.0,0
2554,5874856,0,1,0.0,0
2555,8941743,0,0,0.0,0
2556,6232970,4,22,0.181818181818,3
2557,6553041,0,1,0.0,0
2558,7206854,0,13,0.0,0
2559,6898567,0,33,0.0,0
2560,8982137,0,0,0.0,0
2561,8150169,0,0,0.0,0
2562,7031373,1,3,0.33333333333299997,1
2563,D688221,0,8,0.0,0
2564,5870030,0,115,0.0,0
2565,6009168,0,1,0.0,0
2566,8004555,5,1,5.0,2
2567,6493629,1,26,0.0384615384615,1
2568,7475330,0,2,0.0,0
2569,7706414,0,2,0.0,0
2570,7499540,0,1,0.0,0
2571,6933893,0,3,0.0,0
2572,7634688,0,13,0.0,0
2573,7113514,0,5,0.0,0
2574,8528012,0,0,0.0,0
2575,6426980,0,1,0.0,0
2576,7184756,0,1,0.0,0
2577,7668848,0,0,0.0,0
2578,7809129,0,3,0.0,0
2579,7295823,0,1,0.0,0
2580,6876635,0,2,0.0,0
2581,6572830,10,66,0.151515151515,5
2582,6249894,15,5,3.0,2
2583,7570916,2,2,1.0,2
2584,6717520,0,7,0.0,0
2585,7239898,1,8,0.125,1
2586,6885645,0,9,0.0,0
2587,7053799,0,21,0.0,0
2588,6686931,10,35,0.28571428571400004,2
2589,8340974,0,0,0.0,0
2590,6160489,3,69,0.0434782608696,2
2591,5966667,2,24,0.08333333333330001,1
2592,5854972,18,6,3.0,1
2593,6304765,1,3,0.33333333333299997,1
2594,7024628,0,0,0.0,0
2595,7283845,0,25,0.0,0
2596,8223707,0,1,0.0,0
2597,7366525,0,3,0.0,0
2598,6259791,0,2,0.0,0
2599,5787128,0,1,0.0,0
2600,7920869,0,0,0.0,0
2601,6529520,2,23,0.08695652173910001,1
2602,6493673,0,34,0.0,0
2603,6741842,0,55,0.0,0
2604,8666321,0,0,0.0,0
2605,5982411,1,57,0.017543859649099998,1
2606,6141454,0,5,0.0,0
2607,8068292,0,0,0.0,0
2608,6298233,4,30,0.133333333333,2
2609,8929838,0,0,0.0,0
2610,5972537,0,6,0.0,0
2611,8564619,0,0,0.0,0
2612,7058039,0,2,0.0,0
2613,8190213,0,2,0.0,0
2614,7853296,0,2,0.0,0
2615,7466665,0,23,0.0,0
2616,6927332,0,0,0.0,0
2617,6574487,0,13,0.0,0
2618,7110770,0,0,0.0,0
2619,6268826,0,0,0.0,0
2620,6310992,0,1,0.0,0
2621,6012063,2,18,0.111111111111,1
2622,8520572,0,1,0.0,0
2623,7050411,0,2,0.0,0
2624,7221945,3,49,0.061224489795900006,3
2625,8054391,0,1,0.0,0
2626,5892396,0,7,0.0,0
2627,6584325,2,6,0.33333333333299997,1
2628,7116784,0,0,0.0,0
2629,6400755,0,14,0.0,0
2630,6346911,3,26,0.115384615385,3
2631,6862273,0,0,0.0,0
2632,7337110,0,2,0.0,0
2633,6086395,7,67,0.10447761194,2
2634,8798150,0,0,0.0,0
2635,9154811,0,0,0.0,0
2636,7130359,7,18,0.388888888889,4
2637,8639519,0,0,0.0,0
2638,7262812,0,1,0.0,0
2639,5797103,1,4,0.25,1
2640,7818792,3,16,0.1875,2
2641,7991147,0,3,0.0,0
2642,8502694,0,0,0.0,0
2643,6009130,0,16,0.0,0
2644,8261183,0,1,0.0,0
2645,7876199,2,7,0.28571428571400004,1
2646,8050686,6,8,0.75,4
2647,5929806,1,4,0.25,1
2648,9103732,0,0,0.0,0
2649,6377792,0,8,0.0,0
2650,6594249,0,3,0.0,0
2651,5768319,1,12,0.08333333333330001,1
2652,6134232,0,0,0.0,0
2653,6985733,0,9,0.0,0
2654,6643327,0,23,0.0,0
2655,6941500,0,0,0.0,0
2656,8194615,0,0,0.0,0
2657,7101617,0,2,0.0,0
2658,7539490,3,4,0.75,1
2659,8318381,0,0,0.0,0
2660,7933343,0,0,0.0,0
2661,5801639,0,2,0.0,0
2662,6574333,0,0,0.0,0
2663,8477041,0,0,0.0,0
2664,8577594,0,0,0.0,0
2665,6588015,6,51,0.117647058824,6
2666,7426198,0,5,0.0,0
2667,8204491,0,0,0.0,0
2668,6040720,0,1,0.0,0
2669,7590092,2,13,0.153846153846,1
2670,7801066,1,4,0.25,1
2671,7158678,0,24,0.0,0
2672,5949827,0,27,0.0,0
2673,6052443,0,2,0.0,0
2674,6452811,0,6,0.0,0
2675,5996110,0,11,0.0,0
2676,7221222,0,0,0.0,0
2677,7362820,0,0,0.0,0
2678,6718374,0,14,0.0,0
2679,7098786,0,2,0.0,0
2680,8743157,0,0,0.0,0
2681,8295200,0,0,0.0,0
2682,6078611,0,52,0.0,0
2683,6867734,0,56,0.0,0
2684,7356687,0,1,0.0,0
2685,5793213,0,15,0.0,0
2686,8238900,0,0,0.0,0
2687,8427961,0,0,0.0,0
2688,6744766,0,32,0.0,0
2689,9191488,0,0,0.0,0
2690,7102617,0,1,0.0,0
2691,6989235,2,1,2.0,1
2692,9197387,0,0,0.0,0
2693,7668141,3,3,1.0,1
2694,8817740,0,0,0.0,0
2695,7983204,0,0,0.0,0
2696,9054879,0,0,0.0,0
2697,6850503,10,39,0.25641025641,2
2698,8931059,0,0,0.0,0
2699,5999522,0,8,0.0,0
2700,6496794,2,12,0.166666666667,1
2701,6567912,0,2,0.0,0
2702,7492885,0,0,0.0,0
2703,8094105,0,0,0.0,0
2704,8280382,0,1,0.0,0
2705,6775341,0,0,0.0,0
2706,9137320,0,0,0.0,0
2707,8811510,0,0,0.0,0
2708,6453155,0,3,0.0,0
2709,6125279,0,35,0.0,0
2710,7260770,0,4,0.0,0
2711,6097953,2,7,0.28571428571400004,2
2712,6822946,0,30,0.0,0
2713,8335510,0,0,0.0,0
2714,6374091,0,3,0.0,0
2715,5727026,0,8,0.0,0
2716,6128007,0,54,0.0,0
2717,7123923,0,0,0.0,0
2718,7792670,1,3,0.33333333333299997,1
2719,7181257,4,3,1.33333333333,1
2720,8907930,0,0,0.0,0
2721,6622136,0,7,0.0,0
2722,5744258,8,27,0.296296296296,1
2723,6574610,3,5,0.6,1
2724,6580769,0,0,0.0,0
2725,6504494,1,11,0.0909090909091,1
2726,6728525,0,2,0.0,0
2727,8290486,1,0,0.0,1
2728,6734555,0,1,0.0,0
2729,6978124,1,2,0.5,1
2730,8412270,0,0,0.0,0
2731,7646704,0,0,0.0,0
2732,6608510,0,0,0.0,0
2733,7561552,0,0,0.0,0
2734,8504002,0,0,0.0,0
2735,5822699,1,4,0.25,1
2736,7057607,4,61,0.06557377049180001,1
2737,9007391,0,0,0.0,0
2738,6487259,0,3,0.0,0
2739,7725804,0,0,0.0,0
2740,7268799,0,1,0.0,0
2741,6732218,0,16,0.0,0
2742,6850040,1,4,0.25,1
2743,6195393,0,1,0.0,0
2744,7343181,0,7,0.0,0
2745,8600577,0,0,0.0,0
2746,6819256,1,11,0.0909090909091,1
2747,5774827,5,51,0.0980392156863,2
2748,7027840,1,3,0.33333333333299997,1
2749,7327704,1,1,1.0,1
2750,6707912,0,0,0.0,0
2751,5822431,0,5,0.0,0
2752,6995751,0,17,0.0,0
2753,8254907,0,1,0.0,0
2754,8847903,0,0,0.0,0
2755,9197923,0,0,0.0,0
2756,6326770,2,0,0.0,1
2757,7852904,0,0,0.0,0
2758,8753128,0,0,0.0,0
2759,8913585,0,0,0.0,0
2760,8194572,0,20,0.0,0
2761,6747685,0,6,0.0,0
2762,7048897,2,7,0.28571428571400004,2
2763,7626355,0,2,0.0,0
2764,7110536,0,6,0.0,0
2765,7158819,0,1,0.0,0
2766,7609664,0,0,0.0,0
2767,5710547,0,0,0.0,0
2768,6352434,0,14,0.0,0
2769,8990221,0,0,0.0,0
2770,7504903,0,0,0.0,0
2771,7228414,0,4,0.0,0
2772,8559295,0,0,0.0,0
2773,6823026,0,4,0.0,0
2774,8494224,0,0,0.0,0
2775,6961956,0,5,0.0,0
2776,8300107,0,0,0.0,0
2777,5929773,0,1,0.0,0
2778,5688293,6,2,3.0,1
2779,6313732,1,31,0.0322580645161,1
2780,7689208,0,0,0.0,0
2781,6487180,3,58,0.051724137931,2
2782,7649842,0,1,0.0,0
2783,8718668,0,0,0.0,0
2784,5723229,3,6,0.5,1
2785,7206578,0,1,0.0,0
2786,6944186,0,8,0.0,0
2787,9066104,0,0,0.0,0
2788,7710987,0,0,0.0,0
2789,8160540,0,1,0.0,0
2790,7181007,0,3,0.0,0
2791,6208637,1,41,0.0243902439024,1
2792,6978474,1,24,0.0416666666667,1
2793,6512923,0,3,0.0,0
2794,8108830,1,9,0.111111111111,1
2795,6917814,0,1,0.0,0
2796,5670266,0,4,0.0,0
2797,8068868,0,2,0.0,0
2798,8385989,0,0,0.0,0
2799,8860614,0,0,0.0,0
2800,8205129,0,0,0.0,0
2801,6424673,0,2,0.0,0
2802,7298762,0,4,0.0,0
2803,5754141,0,2,0.0,0
2804,5768527,4,72,0.0555555555556,2
2805,7177819,2,8,0.25,2
2806,7548558,0,12,0.0,0
2807,7383983,0,2,0.0,0
2808,7778307,6,4,1.5,2
2809,8984549,0,0,0.0,0
2810,5901354,0,9,0.0,0
2811,8723699,0,0,0.0,0
2812,8504836,0,0,0.0,0
2813,7170988,0,0,0.0,0
2814,6515971,0,2,0.0,0
2815,6859503,4,79,0.050632911392400004,3
2816,6970127,11,43,0.255813953488,5
2817,7548747,6,3,2.0,1
2818,6889045,0,15,0.0,0
2819,8477942,0,0,0.0,0
2820,6041314,0,49,0.0,0
2821,6983370,4,36,0.111111111111,2
2822,7098897,0,19,0.0,0
2823,6529144,9,23,0.391304347826,4
2824,7684407,0,0,0.0,0
2825,7709732,0,1,0.0,0
2826,6569553,0,14,0.0,0
2827,6937274,0,1,0.0,0
2828,9237366,0,0,0.0,0
2829,7139806,0,18,0.0,0
2830,6091959,0,43,0.0,0
2831,9048042,0,0,0.0,0
2832,5842122,0,11,0.0,0
2833,6765966,0,11,0.0,0
2834,6044090,0,19,0.0,0
2835,7158502,0,7,0.0,0
2836,6373828,0,7,0.0,0
2837,7120170,0,0,0.0,0
2838,8627083,0,0,0.0,0
2839,9118499,0,0,0.0,0
2840,8406328,0,1,0.0,0
2841,5710766,4,0,0.0,1
2842,6873614,1,1,1.0,1
2843,7834759,0,1,0.0,0
2844,7313103,0,0,0.0,0
2845,7817987,0,6,0.0,0
2846,7983451,0,1,0.0,0
2847,6217623,3,14,0.214285714286,1
2848,7081019,0,1,0.0,0
2849,6058315,0,6,0.0,0
2850,7958539,0,0,0.0,0
2851,6826241,0,3,0.0,0
2852,6754169,0,12,0.0,0
2853,8370160,0,0,0.0,0
2854,7570927,0,2,0.0,0
2855,6926451,0,2,0.0,0
2856,8078180,0,0,0.0,0
2857,7218943,1,19,0.052631578947400004,1
2858,5818852,0,5,0.0,0
2859,8750249,0,0,0.0,0
2860,7242956,1,1,1.0,1
2861,5826188,11,46,0.239130434783,4
2862,7030795,0,1,0.0,0
2863,6064266,0,2,0.0,0
2864,5896575,3,32,0.09375,3
2865,5715240,0,7,0.0,0
2866,7796944,0,1,0.0,0
2867,7062243,0,3,0.0,0
2868,7242932,3,12,0.25,2
2869,7940724,0,0,0.0,0
2870,8681737,0,0,0.0,0
2871,5851692,0,15,0.0,0
2872,7031397,0,5,0.0,0
2873,8990851,0,0,0.0,0
2874,8116242,0,3,0.0,0
2875,5958572,0,8,0.0,0
2876,7480504,0,0,0.0,0
2877,7706645,0,1,0.0,0
2878,7466859,0,31,0.0,0
2879,5920647,0,4,0.0,0
2880,7049015,0,0,0.0,0
2881,6369753,1,3,0.33333333333299997,1
2882,8145214,0,0,0.0,0
2883,6570922,22,22,1.0,2
2884,9215496,0,0,0.0,0
2885,9173146,0,0,0.0,0
2886,8269175,0,1,0.0,0
2887,5786791,0,3,0.0,0
2888,8766954,0,0,0.0,0
2889,7450975,1,3,0.33333333333299997,1
2890,6754504,0,47,0.0,0
2891,7536006,0,2,0.0,0
2892,7742760,0,1,0.0,0
2893,8818461,0,0,0.0,0
2894,7440768,0,0,0.0,0
2895,9210383,0,0,0.0,0
2896,6775541,0,8,0.0,0
2897,5970058,0,10,0.0,0
2898,7010299,0,1,0.0,0
2899,6622025,0,1,0.0,0
2900,6789124,0,2,0.0,0
2901,7706301,0,3,0.0,0
2902,8619067,0,0,0.0,0
2903,6157669,2,24,0.08333333333330001,1
2904,6937585,0,1,0.0,0
2905,5847920,0,4,0.0,0
2906,6990081,1,11,0.0909090909091,1
2907,7003333,0,6,0.0,0
2908,6690723,6,23,0.260869565217,1
2909,6351628,0,2,0.0,0
2910,8374633,0,0,0.0,0
2911,6711380,0,8,0.0,0
2912,7469182,0,5,0.0,0
2913,7281066,2,4,0.5,1
2914,9054525,0,0,0.0,0
2915,6084890,0,1,0.0,0
2916,7274954,0,2,0.0,0
2917,8265163,0,0,0.0,0
2918,6511280,0,6,0.0,0
2919,D705747,0,3,0.0,0
2920,5872744,0,5,0.0,0
2921,8578043,0,0,0.0,0
2922,5901347,0,28,0.0,0
2923,7117288,0,3,0.0,0
2924,7310379,5,11,0.45454545454499995,2
2925,7496069,0,0,0.0,0
2926,7831267,1,2,0.5,1
2927,8312142,1,3,0.33333333333299997,1
2928,6222880,0,11,0.0,0
2929,7784366,0,7,0.0,0
2930,6246697,0,4,0.0,0
2931,7095707,1,33,0.030303030303,1
2932,8401479,0,0,0.0,0
2933,7088988,2,6,0.33333333333299997,2
2934,6944473,0,6,0.0,0
2935,7820313,0,1,0.0,0
2936,8477924,0,0,0.0,0
2937,7925293,1,0,0.0,1
2938,7251820,3,7,0.428571428571,1
2939,6660423,11,6,1.8333333333300001,1
2940,7197291,0,12,0.0,0
2941,7570963,0,1,0.0,0
2942,6285682,0,9,0.0,0
2943,7693110,1,6,0.166666666667,1
2944,8304733,0,3,0.0,0
2945,9099785,0,0,0.0,0
2946,8054771,0,0,0.0,0
2947,8213904,0,0,0.0,0
2948,6934568,1,14,0.07142857142860001,1
2949,6640012,0,8,0.0,0
2950,6980816,1,53,0.0188679245283,1
2951,6542466,0,88,0.0,0
2952,9165256,0,0,0.0,0
2953,7388579,0,3,0.0,0
2954,8284554,0,2,0.0,0
2955,8780937,0,0,0.0,0
2956,6151231,0,3,0.0,0
2957,7706443,1,9,0.111111111111,1
2958,6980596,3,98,0.030612244898,2
2959,7818271,0,0,0.0,0
2960,7702289,3,7,0.428571428571,2
2961,6950796,0,19,0.0,0
2962,9059505,0,0,0.0,0
2963,6980597,0,7,0.0,0
2964,7694185,0,0,0.0,0
2965,5982445,6,88,0.06818181818180001,5
2966,8238976,0,0,0.0,0
2967,8504039,0,0,0.0,0
2968,6757548,2,2,1.0,1
2969,7603092,1,1,1.0,1
2970,7551931,2,0,0.0,2
2971,6636751,1,2,0.5,1
2972,6084866,0,3,0.0,0
2973,6606359,1,15,0.06666666666669999,1
2974,7944866,0,0,0.0,0
2975,7801246,0,0,0.0,0
2976,6996779,1,7,0.14285714285700002,1
2977,6665549,5,6,0.833333333333,1
2978,8553645,0,0,0.0,0
2979,7979767,0,2,0.0,0
2980,6069886,4,42,0.0952380952381,1
2981,7974536,1,0,0.0,1
2982,5949795,1,11,0.0909090909091,1
2983,6166621,0,0,0.0,0
2984,5913194,0,5,0.0,0
2985,7529379,3,7,0.428571428571,1
2986,D703649,0,1,0.0,0
2987,7129928,0,0,0.0,0
2988,6681208,0,1,0.0,0
2989,6731096,0,0,0.0,0
2990,6603389,0,5,0.0,0
2991,7342939,1,1,1.0,1
2992,5797101,0,3,0.0,0
2993,7587216,0,0,0.0,0
2994,5974184,1,71,0.0140845070423,1
2995,6078793,1,1,1.0,1
2996,6922564,0,5,0.0,0
2997,9164584,0,0,0.0,0
2998,7983717,0,0,0.0,0
2999,8175888,0,1,0.0,0
3000,8295766,0,4,0.0,0
3001,5983082,0,14,0.0,0
3002,5744984,0,4,0.0,0
3003,7616595,0,3,0.0,0
3004,7580540,0,1,0.0,0
3005,8724754,0,0,0.0,0
3006,8595360,0,0,0.0,0
3007,8553594,0,1,0.0,0
3008,6701160,2,77,0.025974025974,1
3009,6563868,16,18,0.888888888889,7
3010,7853857,3,10,0.3,2
3011,6869708,0,3,0.0,0
3012,6308079,2,12,0.166666666667,1
3013,9071609,0,0,0.0,0
3014,7646315,0,2,0.0,0
3015,6259744,7,5,1.4,2
3016,9225815,0,0,0.0,0
3017,7471734,0,11,0.0,0
3018,5894500,0,15,0.0,0
3019,8158224,0,0,0.0,0
3020,5689806,0,0,0.0,0
3021,6952574,1,15,0.06666666666669999,1
3022,8280730,0,0,0.0,0
3023,7852838,0,11,0.0,0
3024,7570623,0,0,0.0,0
3025,6990320,0,7,0.0,0
3026,6317755,0,37,0.0,0
3027,6975606,0,1,0.0,0
3028,6985857,0,1,0.0,0
3029,5784001,0,21,0.0,0
3030,6099990,0,6,0.0,0
3031,6956893,3,38,0.0789473684211,1
3032,5982819,0,35,0.0,0
3033,8812358,0,0,0.0,0
3034,7729298,0,8,0.0,0
3035,7743119,0,2,0.0,0
3036,8918097,0,0,0.0,0
3037,6452930,0,5,0.0,0
3038,8605961,0,0,0.0,0
3039,7652578,0,7,0.0,0
3040,6724825,4,7,0.5714285714289999,2
3041,5952942,2,88,0.022727272727299998,2
3042,5880646,0,0,0.0,0
3043,7602752,0,0,0.0,0
3044,6091962,1,3,0.33333333333299997,1
3045,7243366,2,27,0.07407407407410001,1
3046,6308294,3,30,0.1,2
3047,5943624,0,70,0.0,0
3048,6300864,0,32,0.0,0
3049,6470317,0,23,0.0,0
3050,6157630,0,159,0.0,0
3051,7343313,0,10,0.0,0
3052,7380022,1,18,0.0555555555556,1
3053,7769378,0,1,0.0,0
3054,6904023,5,5,1.0,1
3055,6385179,6,3,2.0,2
3056,6670897,5,4,1.25,2
3057,9058468,0,0,0.0,0
3058,6903743,0,9,0.0,0
3059,7044614,0,3,0.0,0
3060,7305191,0,0,0.0,0
3061,7084877,0,10,0.0,0
3062,8737480,0,0,0.0,0
3063,6961696,0,0,0.0,0
3064,8242741,0,0,0.0,0
3065,6512922,0,53,0.0,0
3066,8019394,0,0,0.0,0
3067,7133373,0,6,0.0,0
3068,6984816,0,21,0.0,0
3069,7983143,1,5,0.2,1
3070,8428022,0,0,0.0,0
3071,6810525,4,21,0.190476190476,1
3072,7353036,0,1,0.0,0
3073,8280409,0,1,0.0,0
3074,8925096,0,0,0.0,0
3075,6348897,0,3,0.0,0
3076,7271569,0,50,0.0,0
3077,6928726,0,10,0.0,0
3078,8265588,0,0,0.0,0
3079,7519359,0,17,0.0,0
3080,6801159,5,64,0.078125,3
3081,7212111,7,43,0.162790697674,1
3082,8151306,0,5,0.0,0
3083,7168023,0,3,0.0,0
3084,9160662,0,0,0.0,0
3085,7295199,0,5,0.0,0
3086,6088569,0,11,0.0,0
3087,8112781,0,1,0.0,0
3088,8532563,0,2,0.0,0
3089,7784071,0,6,0.0,0
3090,5859567,0,1,0.0,0
3091,8175530,1,0,0.0,1
3092,7443914,0,2,0.0,0
3093,6788941,0,2,0.0,0
3094,8374282,0,0,0.0,0
3095,8510785,0,0,0.0,0
3096,7012970,0,9,0.0,0
3097,7920795,1,3,0.33333333333299997,1
3098,7477901,0,1,0.0,0
3099,9184917,0,0,0.0,0
3100,8751056,0,0,0.0,0
3101,8346930,0,0,0.0,0
3102,8316302,0,1,0.0,0
3103,8611740,0,0,0.0,0
3104,7688793,0,0,0.0,0
3105,7596565,0,1,0.0,0
3106,7746836,7,10,0.7,2
3107,9053657,0,0,0.0,0
3108,7006842,0,1,0.0,0
3109,7295519,0,3,0.0,0
3110,6025753,0,4,0.0,0
3111,6882971,1,40,0.025,1
3112,6912195,0,18,0.0,0
3113,6807529,4,64,0.0625,3
3114,8862533,0,0,0.0,0
3115,7933571,0,14,0.0,0
3116,5784419,0,1,0.0,0
3117,5940799,3,11,0.272727272727,2
3118,8050238,0,1,0.0,0
3119,7763314,0,6,0.0,0
3120,8090342,5,2,2.5,1
3121,9086855,0,0,0.0,0
3122,8750140,0,0,0.0,0
3123,7502368,0,3,0.0,0
3124,6757544,2,123,0.0162601626016,1
3125,9135028,0,0,0.0,0
3126,6961391,0,0,0.0,0
3127,6567777,0,4,0.0,0
3128,7551372,1,10,0.1,1
3129,6064894,0,10,0.0,0
3130,9048932,0,0,0.0,0
3131,7027980,0,2,0.0,0
3132,6671415,0,1,0.0,0
3133,6873093,0,4,0.0,0
3134,7302468,1,20,0.05,1
3135,6735435,1,22,0.0454545454545,1
3136,5818906,0,6,0.0,0
3137,7174191,0,5,0.0,0
3138,8223235,0,0,0.0,0
3139,8897223,0,0,0.0,0
3140,9053699,0,0,0.0,0
3141,7242917,0,5,0.0,0
3142,7006616,9,58,0.155172413793,5
3143,7132357,0,1,0.0,0
3144,8619542,0,1,0.0,0
3145,8204036,1,4,0.25,1
3146,6836806,2,23,0.08695652173910001,1
3147,6615036,2,5,0.4,1
3148,8050688,0,0,0.0,0
3149,6072843,0,0,0.0,0
3150,9003447,0,0,0.0,0
3151,6839070,0,51,0.0,0
3152,8054774,0,1,0.0,0
3153,6169732,0,4,0.0,0
3154,8537724,3,4,0.75,1
3155,7633893,0,4,0.0,0
3156,6668046,0,101,0.0,0
3157,9106972,0,0,0.0,0
3158,5671255,0,1,0.0,0
3159,8443115,0,1,0.0,0
3160,9136964,0,0,0.0,0
3161,7310809,1,2,0.5,1
3162,7486939,0,2,0.0,0
3163,7904128,0,0,0.0,0
3164,8050660,0,1,0.0,0
3165,6829502,2,4,0.5,1
3166,9246889,0,0,0.0,0
3167,7315885,0,4,0.0,0
3168,9124690,0,0,0.0,0
3169,8073243,0,2,0.0,0
3170,6633839,4,16,0.25,2
3171,7773513,0,2,0.0,0
3172,5809020,0,14,0.0,0
3173,7116951,0,1,0.0,0
3174,5886993,0,28,0.0,0
3175,7907900,0,0,0.0,0
3176,6456204,0,0,0.0,0
3177,6434159,1,115,0.008695652173910001,1
3178,7978101,0,1,0.0,0
3179,8340976,0,0,0.0,0
3180,8340215,0,0,0.0,0
3181,5670912,0,1,0.0,0
3182,5904740,4,3,1.33333333333,1
3183,5854549,0,3,0.0,0
3184,7418007,0,21,0.0,0
3185,9065651,0,0,0.0,0
3186,5956626,2,42,0.047619047619,1
3187,7586868,0,1,0.0,0
3188,6104916,0,4,0.0,0
3189,7088256,0,0,0.0,0
3190,7965689,0,7,0.0,0
3191,8175651,0,2,0.0,0
3192,7196260,0,6,0.0,0
3193,6748232,0,3,0.0,0
3194,5856763,0,2,0.0,0
3195,7043552,0,1,0.0,0
3196,5825297,0,0,0.0,0
3197,7817574,0,1,0.0,0
3198,7047006,0,26,0.0,0
3199,5742610,0,8,0.0,0
3200,7027527,0,2,0.0,0
3201,5799256,4,26,0.153846153846,3
3202,8993187,0,0,0.0,0
3203,6160454,0,5,0.0,0
3204,6144646,0,4,0.0,0
3205,9158372,0,0,0.0,0
3206,6934275,1,39,0.025641025641,1
3207,6967576,1,12,0.08333333333330001,1
3208,5757229,2,66,0.030303030303,2
3209,6041227,0,1,0.0,0
3210,7191662,0,0,0.0,0
3211,6931251,1,0,0.0,1
3212,5905961,0,4,0.0,0
3213,7804770,0,12,0.0,0
3214,7818142,0,0,0.0,0
3215,8059897,0,1,0.0,0
3216,6327300,1,13,0.0769230769231,1
3217,7091781,0,0,0.0,0
3218,7003464,0,40,0.0,0
3219,7532587,0,1,0.0,0
3220,8718698,0,0,0.0,0
3221,9110663,0,0,0.0,0
3222,6356961,0,18,0.0,0
3223,8010108,0,1,0.0,0
3224,6285548,0,6,0.0,0
3225,7773943,0,4,0.0,0
3226,7305257,0,0,0.0,0
3227,6885322,0,0,0.0,0
3228,7928914,0,6,0.0,0
3229,5612956,5,7,0.714285714286,2
3230,8937912,0,0,0.0,0
3231,7636043,0,0,0.0,0
