app_number,patent_number,blocked_app,blocking_type,patent_pub_year,blocking_month
"09/938,319",6661409,12042296,103a,2003,7
"09/938,319",6661409,13122398,103a,2003,23
"08/950,636",6094566,12449394,103a,2000,10
"11/404,275",7633389,12475255,103a,2009,9
"09/784,801",6901259,12875779,103a,2005,32
"09/370,539",6275500,10480327,103a,2001,10
"09/370,539",6275500,10863650,103a,2001,8
"09/370,539",6275500,10480327,103a,2001,6
"09/370,539",6275500,10480327,103a,2001,2
"09/370,539",6275500,10480327,103a,2001,15
"10/389,404",6999759,11875925,103a,2006,1
"10/389,404",6999759,11875925,103a,2006,1
"11/144,903",7469149,13244883,103a,2008,12
"11/144,903",7469149,12822970,103a,2008,12
"08/760,354",5793795,13460677,119,1998,22
"11/469,983",8121552,13216819,103a,2012,16
"11/469,983",8121552,13216819,103a,2012,16
"11/159,850",7499719,12943327,103a,2009,23
"09/455,813",6374092,13246121,103a,2002,26
"08/861,308",5974032,10552646,102e,1999,8
"09/040,046",6011959,12493819,103a,2000,10
"09/040,046",6011959,12493819,103a,2000,15
"09/602,779",7089577,11870642,102,2006,15
"09/483,960",6176401,12726312,103a,2001,20
"09/483,960",6176401,12726312,103,2001,20
"09/483,960",6176401,12726312,103a,2001,20
"09/483,960",6176401,12588212,103a,2001,16
"09/483,960",6176401,12726312,103a,2001,25
"09/483,960",6176401,12726312,103,2001,25
"09/483,960",6176401,12726312,103a,2001,25
"09/483,960",6176401,12726312,103a,2001,25
"09/339,413",6529488,12548502,103a,2003,4
"09/773,825",6879584,11562382,103a,2005,16
"10/692,988",7058419,11051354,103a,2006,7
"10/692,988",7058419,12133873,102e,2006,5
"10/692,988",7058419,12133873,103a,2006,5
"10/692,988",7058419,12133873,103a,2006,5
"10/692,988",7058419,12133873,103a,2006,5
"10/692,988",7058419,12133873,103a,2006,5
"08/965,828",6173181,13145897,103a,2001,37
"09/143,687",6411946,11996870,103a,2002,10
"09/143,687",6411946,11996870,103a,2002,18
"09/143,687",6411946,11996870,103a,2002,15
"11/003,152",7395097,12088653,102e,2008,13
"11/003,152",7395097,12088653,102e,2008,18
"11/003,152",7395097,12041644,103a,2008,37
"11/003,152",7395097,12041644,103a,2008,37
"11/003,152",7395097,12041644,103a,2008,37
"11/003,152",7395097,12041644,103a,2008,37
"11/003,152",7395097,12041644,103a,2008,37
"09/553,457",6493388,10488345,103a,2002,2
"09/553,457",6493388,10488345,103a,2002,2
"09/553,457",6493388,10488345,103a,2002,2
"09/553,457",6493388,10488345,103a,2002,2
"09/553,457",6493388,12911655,103a,2002,5
"09/553,457",6493388,12911655,119,2002,13
"09/553,457",6493388,12911655,103a,2002,13
"09/553,457",6493388,12688514,102b,2002,16
"09/553,457",6493388,12688514,103a,2002,16
"09/553,457",6493388,12688514,103a,2002,16
"09/553,457",6493388,10488345,103a,2002,27
"09/553,457",6493388,10488345,103a,2002,27
"09/553,457",6493388,10488345,103a,2002,27
"10/142,173",6657595,12559687,103a,2003,10
"10/142,173",6657595,12820902,103a,2003,15
"10/142,173",6657595,12820902,103a,2003,21
"10/142,173",6657595,13035417,103a,2003,26
"09/503,666",6643707,11424230,102e,2003,8
"11/350,548",7844265,12112388,103,2010,3
"11/350,548",7844265,11786427,103a,2010,9
"11/350,548",7844265,11786427,103a,2010,9
"11/225,440",7298321,12347857,103a,2007,7
"11/225,440",7298321,12814490,103a,2007,21
"11/135,988",7359738,12750556,103a,2008,20
"10/929,135",7214999,13206024,102b,2007,24
"10/185,974",6754475,11733605,103a,2004,2
"10/185,974",6754475,12679954,103a,2004,13
"10/185,974",6754475,12679954,103a,2004,13
"10/185,974",6754475,12935204,103a,2004,15
"10/185,974",6754475,12935204,103a,2004,15
"10/185,974",6754475,12935204,103a,2004,15
"10/721,988",7154468,13316670,103a,2006,20
"10/721,988",7154468,13316670,103,2006,20
"08/875,319",6122270,11160314,103a,2000,3
"08/875,319",6122270,11333814,102b,2000,7
"08/875,319",6122270,11160314,103a,2000,9
"08/875,319",6122270,11160314,103a,2000,9
"11/171,618",7609676,12704794,103,2009,11
"09/759,774",7020165,11720115,103a,2006,2
"09/759,774",7020165,12651988,101,2006,21
"11/858,997",7844229,11962139,103a,2010,3
"11/858,997",7844229,11962139,103a,2010,3
"08/672,709",5903558,12748180,103a,1999,19
"08/672,709",5903558,12748180,103a,1999,25
"08/729,207",6069896,11871553,103a,2000,2
"08/729,207",6069896,11871553,103a,2000,2
"08/729,207",6069896,11871553,103a,2000,8
"08/780,516",6026086,12049682,103a,2000,9
"08/662,551",5724004,12399017,103a,1998,11
"08/662,551",5724004,12399017,103a,1998,15
"09/141,265",6167084,11479077,103a,2000,4
"09/141,265",6167084,12855777,101,2000,2
"09/141,265",6167084,11479077,103a,2000,20
"09/141,265",6167084,11479077,103a,2000,16
"09/813,015",6477160,12850896,103a,2002,28
"09/813,015",6477160,12850896,103a,2002,28
"09/813,015",6477160,12850896,103a,2002,28
"09/813,015",6477160,12850896,103a,2002,28
"09/813,015",6477160,12850896,103a,2002,28
"11/294,885",7634296,11483652,103a,2009,4
"11/294,885",7634296,11537530,103a,2009,1
"11/294,885",7634296,11537530,103a,2009,6
"11/243,033",7616610,12796556,103a,2009,28
"10/329,609",7395048,11642731,103a,2008,12
"10/329,609",7395048,11642731,103a,2008,12
"10/329,609",7395048,11642731,103a,2008,12
"10/329,609",7395048,11642731,103a,2008,12
"10/329,609",7395048,11642731,103a,2008,12
"09/963,973",6459892,12160595,102b,2002,10
"09/963,973",6459892,12160595,103a,2002,14
"08/563,833",5790607,11305648,103a,1998,20
"08/563,833",5790607,11305648,103a,1998,20
"10/230,719",6832259,10651076,103a,2004,7
"10/230,719",6832259,10651076,103a,2004,7
"10/230,719",6832259,10651076,103a,2004,7
"10/230,719",6832259,10651076,103a,2004,7
"10/230,719",6832259,10651076,103a,2004,2
"10/230,719",6832259,10651076,103a,2004,2
"10/230,719",6832259,10651076,103a,2004,2
"10/230,719",6832259,10651076,103a,2004,2
"10/230,719",6832259,12058933,103a,2004,14
"09/675,807",6748195,12146787,103a,2004,5
"09/675,807",6748195,12146787,103a,2004,12
"09/675,807",6748195,12713780,102,2004,18
"09/675,807",6748195,11993053,103a,2004,18
"09/409,546",6252867,9660093,103a,2001,5
"09/716,817",6690892,12087336,103a,2004,6
"09/716,817",6690892,13019571,103a,2004,6
"09/716,817",6690892,13019571,103,2004,15
"10/608,989",7243072,11673988,103a,2007,4
"10/608,989",7243072,11673988,103a,2007,4
"10/608,989",7243072,11673988,103a,2007,4
"09/587,932",7607022,12575053,103a,2009,7
"09/587,932",7607022,12447376,103a,2009,10
"09/587,932",7607022,11794750,103a,2009,18
"09/587,932",7607022,11794750,103a,2009,18
"09/587,932",7607022,11794750,103a,2009,31
"09/447,400",7062556,12559918,103a,2006,9
"09/447,400",7062556,11317646,103a,2006,1
"09/447,400",7062556,12391724,103a,2006,11
"09/447,400",7062556,11174181,102e,2006,2
"08/988,077",6052563,11926394,103a,2000,4
"08/988,077",6052563,11926394,103,2000,4
"08/988,077",6052563,11955455,103a,2000,12
"08/988,077",6052563,10559959,103a,2000,31
"10/400,316",7024162,12030866,102b,2006,1
"10/400,316",7024162,12030866,103a,2006,1
"10/400,316",7024162,12030866,103a,2006,1
"10/400,316",7024162,12030866,102b,2006,6
"10/400,316",7024162,12030866,103a,2006,6
"10/400,316",7024162,12030866,103a,2006,6
"10/400,316",7024162,12499774,103a,2006,17
"09/089,870",6128479,12479568,103a,2000,8
"09/089,870",6128479,12400702,103a,2000,7
"09/089,870",6128479,12400702,103a,2000,7
"09/089,870",6128479,12479568,103a,2000,13
"09/602,340",6624742,10990875,103a,2003,3
"11/302,445",7451361,12369504,103a,2008,12
"09/206,476",6430405,12183043,103a,2002,18
"10/290,339",7215976,11652563,103a,2007,4
"10/290,339",7215976,11652563,103a,2007,4
"10/290,339",7215976,12365174,102b,2007,3
"10/290,339",7215976,11472205,103a,2007,9
"10/290,339",7215976,12492902,103a,2007,14
"10/290,339",7215976,12821745,112,2007,19
"10/290,339",7215976,13107546,103a,2007,36
"10/290,339",7215976,13107546,103a,2007,36
"10/290,339",7215976,13107546,103a,2007,36
"10/290,339",7215976,13107546,103,2007,36
"10/290,339",7215976,13042917,103,2007,28
"11/207,457",7508842,11853704,102e,2009,2
"11/207,457",7508842,13336289,119,2009,17
"11/207,457",7508842,12281759,103a,2009,13
"11/207,457",7508842,12281759,103a,2009,13
"11/207,457",7508842,12281759,103a,2009,37
"11/207,457",7508842,12281759,103a,2009,37
"09/240,478",6054843,13049402,103a,2000,24
"10/939,092",7130610,13424906,103a,2006,28
"10/939,092",7130610,13424906,103a,2006,34
"10/939,092",7130610,13237615,103a,2006,27
"10/939,092",7130610,13237615,103a,2006,27
"09/118,639",6144651,11857333,103a,2000,3
"09/118,639",6144651,11857333,103a,2000,9
"09/772,226",6337983,12651593,101,2002,16
"11/312,989",7756097,13448788,103a,2010,28
"11/312,989",7756097,12898373,103a,2010,28
"11/312,989",7756097,13448788,103a,2010,43
"11/312,989",7756097,12898373,103a,2010,43
"10/964,182",7260394,12077817,103a,2007,8
"10/964,182",7260394,13110835,103a,2007,23
"10/722,804",7626365,13004037,102b,2009,23
"09/588,587",6915530,12133597,103a,2005,1
"09/588,587",6915530,12133597,103a,2005,1
"09/588,587",6915530,12133597,103a,2005,1
"09/588,587",6915530,12133597,103a,2005,1
"09/588,587",6915530,12133597,103a,2005,1
"09/588,587",6915530,12133597,103a,2005,7
"09/588,587",6915530,12133597,103a,2005,7
"09/588,587",6915530,12133597,103a,2005,7
"09/588,587",6915530,12133597,103a,2005,7
"09/588,587",6915530,12133597,103a,2005,7
"09/588,587",6915530,12133597,103a,2005,23
"09/588,587",6915530,12133597,103a,2005,23
"09/588,587",6915530,12133597,103a,2005,23
"09/588,587",6915530,12133597,103a,2005,23
"09/588,587",6915530,12133597,103a,2005,23
"09/588,587",6915530,12704833,103a,2005,19
"09/588,587",6915530,12133597,103a,2005,18
"09/588,587",6915530,12133597,103a,2005,18
"09/588,587",6915530,12133597,103a,2005,18
"09/588,587",6915530,12133597,103a,2005,18
"09/588,587",6915530,12133597,103a,2005,18
"09/588,587",6915530,12133597,103a,2005,42
"09/588,587",6915530,12133597,103a,2005,42
"09/588,587",6915530,12133597,103a,2005,42
"09/588,587",6915530,12133597,103a,2005,42
"09/588,587",6915530,12133597,103a,2005,42
"09/588,587",6915530,12133597,103a,2005,46
"09/588,587",6915530,12133597,103a,2005,46
"09/588,587",6915530,12133597,103a,2005,46
"09/588,587",6915530,12133597,103a,2005,46
"08/831,362",6021332,12954460,103a,2000,24
"08/806,979",5924044,11582522,102b,1999,2
"08/990,641",6160545,12358643,103a,2000,3
"08/990,641",6160545,12072130,103a,2000,1
"08/990,641",6160545,12358643,103a,2000,6
"08/990,641",6160545,12358643,103a,2000,11
"08/990,641",6160545,12072130,103a,2000,11
"08/924,602",5898696,12748094,103a,1999,18
"10/083,890",7561553,11702525,103a,2009,5
"10/083,890",7561553,12090854,103a,2009,12
"10/083,890",7561553,12090854,103a,2009,17
"09/821,915",6895238,11276896,103a,2005,12
"09/821,915",6895238,11620148,103a,2005,5
"09/821,915",6895238,11620148,103a,2005,10
"09/821,915",6895238,11744568,103a,2005,6
"09/821,915",6895238,11276896,103a,2005,18
"11/930,310",7970350,12558960,103a,2011,9
"11/930,310",7970350,12723046,102e,2011,16
"11/930,310",7970350,13439788,103a,2011,25
"10/185,985",6801642,12189401,102b,2004,6
"10/185,985",6801642,12189401,103a,2004,6
"10/185,985",6801642,12055864,102b,2004,4
"10/185,985",6801642,12189401,103a,2004,11
"10/185,985",6801642,12189401,103a,2004,11
"10/185,985",6801642,12189401,103a,2004,11
"10/185,985",6801642,12055864,103a,2004,9
"10/185,985",6801642,12194524,102,2004,15
"10/185,985",6801642,12418884,102a,2004,19
"10/718,157",7065206,12165590,103a,2006,18
"09/440,882",6782208,11940775,102,2004,3
"09/440,882",6782208,11940775,103a,2004,3
"09/440,882",6782208,13246204,103a,2004,20
"09/440,882",6782208,13246204,103a,2004,17
"09/909,602",6441786,10781951,103a,2002,4
"09/909,602",6441786,10794918,103a,2002,2
"09/909,602",6441786,10794918,103a,2002,7
"09/909,602",6441786,13562507,102b,2002,28
"09/909,602",6441786,13562507,103a,2002,28
"11/130,449",7233280,12954586,102b,2007,16
"11/130,449",7233280,12954586,103a,2007,16
"11/130,449",7233280,12829310,103a,2007,25
"10/266,222",6925438,12850787,103a,2005,20
"11/459,446",7834853,12814034,102,2010,4
"08/715,271",5987327,11864950,103a,1999,4
"08/715,271",5987327,11864950,103a,1999,4
"08/715,271",5987327,8991281,103a,1999,7
"11/209,208",7564908,12066347,103a,2009,17
"08/848,417",6138010,11620577,103a,2000,7
"12/536,085",8285322,13258141,103a,2012,28
"11/073,532",7254405,11359154,103,2007,6
"11/073,532",7254405,11359154,103a,2007,6
"11/073,532",7254405,13572952,101,2007,22
"08/880,604",5930756,12388350,103a,1999,11
"08/880,604",5930756,12388350,103a,1999,15
"09/110,374",6151318,11563641,103a,2000,1
"09/110,374",6151318,11563645,103a,2000,7
"09/110,374",6151318,11563645,103a,2000,7
"09/110,374",6151318,11563645,103a,2000,7
"09/110,374",6151318,11563645,103a,2000,1
"09/110,374",6151318,11563645,103a,2000,1
"09/110,374",6151318,11563645,103a,2000,1
"11/010,945",7236858,11249594,103a,2007,2
"11/318,322",7590100,12177656,102e,2009,5
"11/318,322",7590100,12151627,103a,2009,9
"11/318,322",7590100,12151627,103a,2009,9
"11/318,322",7590100,12151627,103a,2009,3
"11/318,322",7590100,12151627,103a,2009,3
"10/074,115",7000173,11661006,103a,2006,1
"10/074,115",7000173,11661006,103a,2006,1
"10/074,115",7000173,11661006,103a,2006,1
"10/001,770",7069027,11563480,103a,2006,2
"10/001,770",7069027,11563480,103a,2006,2
"10/001,770",7069027,11563480,103a,2006,6
"10/001,770",7069027,10559959,103a,2006,2
"10/001,770",7069027,11563480,103a,2006,17
"10/001,770",7069027,11563480,103a,2006,17
"10/001,770",7069027,11563480,103a,2006,14
"10/001,770",7069027,11563480,103a,2006,14
"11/194,718",7457588,11544498,103a,2008,4
"11/194,718",7457588,12063016,103a,2008,4
"11/194,718",7457588,11997710,103a,2008,4
"11/194,718",7457588,12921053,103a,2008,23
"11/194,718",7457588,11544498,103a,2008,14
"11/194,718",7457588,11677091,103a,2008,18
"11/194,718",7457588,12934742,102e,2008,16
"11/194,718",7457588,13217153,119a,2008,25
"11/753,990",7792544,12819395,103a,2010,26
"10/038,185",6993327,11701590,103a,2006,3
"10/038,185",6993327,12471399,103a,2006,4
"10/038,185",6993327,11925702,103a,2006,3
"10/703,104",7707406,12368511,103a,2010,6
"10/703,104",7707406,12368511,103a,2010,6
"10/703,104",7707406,12368511,103a,2010,6
"10/703,104",7707406,12368511,103a,2010,6
"10/703,104",7707406,12368511,103a,2010,6
"10/703,104",7707406,12368511,103a,2010,6
"10/703,104",7707406,12368511,103a,2010,6
"10/703,104",7707406,12368511,103a,2010,6
"10/703,104",7707406,12368511,103a,2010,6
"10/703,104",7707406,12368511,103a,2010,10
"10/703,104",7707406,12368511,103a,2010,10
"10/703,104",7707406,12368511,103a,2010,10
"10/703,104",7707406,12368511,103a,2010,10
"10/703,104",7707406,12368511,103a,2010,10
"10/703,104",7707406,12368511,103a,2010,10
"10/703,104",7707406,12368511,103a,2010,10
"10/703,104",7707406,12368511,103a,2010,10
"10/703,104",7707406,12368511,103a,2010,10
"10/703,104",7707406,12368511,103a,2010,10
"10/663,103",7689239,12900847,103a,2010,17
"10/663,103",7689239,12900847,103a,2010,21
"09/760,413",6834075,11914838,103a,2004,5
"09/796,937",6757269,12148377,103a,2004,7
"09/796,937",6757269,12148377,103a,2004,7
"09/796,937",6757269,12148377,103a,2004,7
"09/796,937",6757269,12148377,103a,2004,7
"09/796,937",6757269,12422053,103a,2004,1
"09/796,937",6757269,12807549,102b,2004,16
"09/796,937",6757269,12807549,103a,2004,22
"09/271,634",6842170,12106418,102,2005,4
"09/271,634",6842170,11518756,103a,2005,3
"09/271,634",6842170,12100978,102e,2005,8
"09/271,634",6842170,12106418,103a,2005,10
"09/271,634",6842170,12122666,102b,2005,4
"09/271,634",6842170,12122666,103a,2005,4
"09/271,634",6842170,12122666,103a,2005,4
"09/271,634",6842170,12122666,103a,2005,4
"09/271,634",6842170,12122666,102b,2005,8
"09/271,634",6842170,12122666,103a,2005,8
"09/271,634",6842170,12470792,103a,2005,9
"09/271,634",6842170,12100978,103a,2005,12
"09/271,634",6842170,12100978,103a,2005,4
"09/271,634",6842170,12712830,102b,2005,23
"09/271,634",6842170,12814645,103a,2005,23
"09/271,634",6842170,12814645,103a,2005,20
"09/271,634",6842170,13162024,103a,2005,29
"10/205,239",6980811,11872199,102b,2005,5
"11/226,589",7512110,11856797,103a,2009,6
"11/226,589",7512110,11856797,103a,2009,2
"09/941,512",6958759,13103272,119,2005,22
"09/941,512",6958759,13103272,119,2005,22
"09/941,512",6958759,13103272,103a,2005,22
"08/572,469",5663748,12603314,103a,1997,12
"08/572,469",5663748,12826306,102b,1997,17
"08/572,469",5663748,13096243,103a,1997,20
"08/572,469",5663748,12841118,103a,1997,20
"08/572,469",5663748,12841118,103a,1997,25
"09/938,323",6889067,11394065,103a,2005,1
"09/938,323",6889067,11394065,103a,2005,1
"09/938,323",6889067,11394065,103a,2005,1
"09/938,323",6889067,11394065,103a,2005,9
"09/938,323",6889067,11394065,103a,2005,9
"10/458,688",7194099,13018498,103,2007,24
"09/032,601",6110618,12940227,103,2000,10
"09/032,601",6110618,12940227,103a,2000,6
"10/838,413",7765600,12940472,103a,2010,24
"10/838,413",7765600,12940472,103,2010,28
"09/346,175",6271837,12256641,103a,2001,13
"09/346,175",6271837,12256641,103a,2001,13
"09/346,175",6271837,12256641,103a,2001,13
"09/346,175",6271837,12256641,103a,2001,13
"09/346,175",6271837,12256641,103a,2001,25
"09/346,175",6271837,12256641,103a,2001,25
"09/346,175",6271837,12256641,103a,2001,25
"09/346,175",6271837,12256641,103a,2001,25
"09/032,123",6104317,12126807,103a,2000,10
"09/032,123",6104317,12126807,103a,2000,4
"09/032,123",6104317,11766929,103a,2000,2
"09/032,123",6104317,12126809,102b,2000,4
"09/032,123",6104317,12126809,103a,2000,4
"09/032,123",6104317,12126809,103a,2000,4
"09/032,123",6104317,12126809,102b,2000,10
"09/032,123",6104317,12126809,103a,2000,10
"09/032,123",6104317,12126809,103a,2000,10
"09/032,123",6104317,12928496,103a,2000,21
"09/032,123",6104317,12928496,103a,2000,36
"09/032,123",6104317,12928496,103a,2000,32
"09/032,123",6104317,12928496,103a,2000,29
"09/290,589",6108558,11483067,103a,2000,10
"09/290,589",6108558,12395384,103a,2000,7
"09/290,589",6108558,11483067,103a,2000,2
"09/290,589",6108558,12395384,103,2000,15
"10/319,014",7068708,11129625,103a,2006,1
"10/812,669",7298326,12193142,103a,2007,1
"10/812,669",7298326,12193142,103a,2007,5
"10/162,461",7272847,12083293,103a,2007,4
"10/162,461",7272847,12083293,103a,2007,4
"10/162,461",7272847,12083293,103a,2007,1
"11/070,061",7599327,11970239,103a,2009,10
"11/070,061",7599327,11970239,103a,2009,5
"11/070,061",7599327,12338299,103a,2009,14
"11/070,061",7599327,12995206,112,2009,32
"08/599,656",5675286,13028146,103a,1997,20
"11/029,228",7181667,11316601,102,2007,9
"11/029,228",7181667,13267582,102,2007,17
"11/029,228",7181667,13267582,103,2007,17
"11/029,228",7181667,13267582,103a,2007,17
"11/029,228",7181667,13102766,103a,2007,30
"11/029,228",7181667,13102766,103a,2007,34
"09/148,760",6324184,11827178,103,2001,1
"09/148,760",6324184,12400357,102e,2001,5
"09/148,760",6324184,12400357,103a,2001,5
"09/238,951",6377713,12501121,103a,2002,2
"11/073,007",7460509,12360349,103a,2008,8
"12/177,353",8050189,13238865,103a,2011,13
"12/177,353",8050189,13238865,103a,2011,13
"11/132,707",7747021,12190661,103a,2010,8
"11/132,707",7747021,12190661,103a,2010,2
"11/956,649",7801543,12124223,103a,2010,9
"10/351,706",7874983,12709482,103a,2011,19
"10/351,706",7874983,12709482,103a,2011,22
"10/256,044",7840119,11621764,102,2010,5
"11/091,575",7895594,12869553,103a,2011,19
"11/091,575",7895594,12869385,103a,2011,20
"08/822,024",5883580,12119484,103,1999,9
"08/822,024",5883580,12119484,103,1999,9
"08/822,024",5883580,12119484,103,1999,9
"08/822,024",5883580,13007576,103a,1999,12
"08/822,024",5883580,13007576,103a,1999,12
